date,transactions,total_volume_sold_gallons,total_volume_sold_liters,total_revenue_sales,avg_revenue_sales,min_revenue_sales,max_revenue_sales
2015-06-16,11611,33257.079999999987,125885.29000000001,1788798.9500000007,154.06071397812414,2.7,14580.0
2015-06-17,11769,30305.110000000004,114708.03,1659838.76,141.03481689183454,1.7,8302.5
2015-06-18,8078,19960.999999999996,75555.259999999966,1100722.7800000003,136.261794998762,1.46,13233.6
2015-06-19,1,1.59,6.0,220.6,220.6,220.6,220.6
2015-06-22,11151,27990.819999999989,105948.40000000002,1548657.89,138.88062864317095,1.34,14640.0
2015-06-23,11888,26145.169999999987,98967.97,1389231.5899999994,116.85999242934056,2.34,10344.0
2015-06-24,11687,26156.650000000005,99005.200000000026,1435911.659999999,122.86400787199453,1.46,10344.0
2015-06-25,8016,23297.840000000004,88183.44,1290267.5499999998,160.96152070858284,1.34,15984.0
2015-06-26,8290,23846.329999999994,90263.35,1295475.26,156.26963329312426,1.97,16650.0
2015-06-29,12520,29203.259999999977,110541.30999999998,1510274.3400000008,120.6289408945687,2.61,10800.0
2015-06-30,11690,24094.710000000006,91199.030000000028,1332526.58,113.98858682634733,1.8,9720.0
2015-07-01,8743,20412.780000000006,77261.810000000012,1144628.78,130.91945327690721,1.34,13233.6
2015-07-02,796,1313.11,4969.85,67478.35000000002,84.771796482412071,4.01,811.8
2015-07-06,12747,27327.060000000012,103438.57000000004,1497165.3299999998,117.45236761590965,2.75,14887.8
2015-07-07,12985,27691.459999999985,104817.49999999994,1410850.2599999995,108.65231112822492,2.94,8910.0
2015-07-08,12789,24476.379999999994,92642.369999999981,1365503.6800000002,106.77173195715072,1.5,10622.4
2015-07-09,8756,20268.520000000004,76716.159999999989,1109700.7,126.73603243490184,1.46,16542.0
2015-07-13,11750,28486.92,107825.48000000004,1589230.7899999993,135.25368425531917,2.64,21456.0
2015-07-14,11900,26366.940000000006,99804.819999999978,1369961.1400000001,115.12278487394957,1.7,11517.6
2015-07-15,11544,23405.750000000004,88594.449999999968,1308637.1400000001,113.36080561330559,1.34,8729.28
2015-07-16,7530,17974.870000000003,68034.289999999979,974687.48,129.44056839309428,2.34,10388.4
2015-07-20,10528,24844.059999999983,94038.050000000017,1394616.5499999993,132.46737746960497,1.46,90981.0
2015-07-21,11190,22607.550000000007,85577.840000000026,1157432.8400000008,103.43457015192135,2.34,9918.0
2015-07-22,11005,22581.979999999992,85476.580000000016,1203938.2799999996,109.39920763289412,1.46,9720.0
2015-07-23,7525,17815.570000000003,67428.930000000022,978240.57999999949,129.99874817275753,1.34,10206.0
2015-07-27,11378,29984.139999999981,113493.67000000001,1643276.34,144.42576375461425,1.46,14397.0
2015-07-28,12198,29287.689999999984,110859.01999999999,1485162.3300000003,121.75457697983276,1.34,11340.0
2015-07-29,11201,28708.969999999987,108669.80000000006,1557670.39,139.06529684849556,1.7,12241.08
2015-07-30,7928,21389.319999999992,80958.529999999984,1155134.9399999997,145.70319626639758,1.56,13233.6
2015-07-31,1,27.74,105.0,849.6,849.6,849.6,849.6
2015-08-03,11350,28611.669999999991,108299.59999999995,1599892.0699999998,140.95965374449329,1.7,23900.4
2015-08-04,11577,23646.540000000008,89507.150000000052,1217479.3600000003,105.16363133799776,1.8,5994.0
2015-08-05,11707,23828.77,90193.7699999999,1333731.7500000005,113.92600580849067,1.34,17994.0
2015-08-06,7748,20246.88,76635.63,1096741.2399999998,141.55152813629326,1.8,13233.6
2015-08-07,108,103.04000000000005,389.57,8316.78,77.007222222222254,9.0,683.76
2015-08-10,10636,24528.15,92843.599999999991,1312188.9100000001,123.37240597969162,1.73,18196.2
2015-08-11,11400,23637.570000000003,89473.980000000069,1186893.1499999997,104.11343421052638,1.34,9358.2
2015-08-12,10853,20673.80000000001,78250.410000000047,1149033.78,105.87245738505484,2.63,9399.3
2015-08-13,7939,19808.270000000008,74973.329999999973,1073879.0300000007,135.26628416677167,1.8,15984.0
2015-08-17,11137,26534.540000000005,100434.62,1405559.5500000003,126.2062988237407,1.34,18684.0
2015-08-18,11176,22971.640000000007,86955.099999999991,1138243.4400000002,101.8471224051539,1.7,6233.22
2015-08-19,12205,26140.07999999998,98941.180000000008,1381813.5500000003,113.2170053256862,1.46,11750.64
2015-08-20,7930,18657.31,70619.17,1047115.0499999999,132.04477301387141,1.73,23601.6
2015-08-24,10760,29557.529999999977,111879.36999999998,1626610.5299999998,151.1719823420074,2.94,19972.8
2015-08-25,11394,27935.869999999992,105748.04999999999,1426777.2999999996,125.22180972441629,1.8,13895.28
2015-08-26,11573,28279.289999999997,107035.63999999996,1549701.1400000001,133.9066050289467,1.34,11212.68
2015-08-27,8124,19891.610000000019,75288.00999999998,1131291.9800000002,139.25307483998029,1.8,13233.6
2015-08-31,11125,26587.779999999988,100635.73000000004,1431128.94,128.64080359550562,1.8,18694.2
2015-09-01,11966,25757.369999999995,97498.51,1344662.8499999996,112.37362945010862,1.5,16200.0
2015-09-02,12434,29128.809999999983,110253.89000000003,1658918.6800000006,133.41794112916196,1.8,14397.0
2015-09-03,8638,23551.48,89141.999999999942,1271790.29,147.23203172030563,1.7,15984.0
2015-09-04,7582,21559.980000000007,81610.270000000019,1200999.44,158.40140332366121,2.25,18716.1
2015-09-08,11130,24371.320000000003,92252.680000000008,1282477.7599999998,115.22711230907456,1.7,13050.0
2015-09-09,12129,26274.849999999984,99449.410000000033,1477395.25,121.80684722565755,1.34,12150.0
2015-09-10,8546,19537.619999999995,73947.030000000028,1094993.4900000005,128.12935759419608,1.46,16200.0
2015-09-14,12907,31352.630000000008,118667.93999999996,1756913.0599999998,136.12094677306879,1.7,21870.0
2015-09-15,12099,26556.38,100520.04000000001,1359339.02,112.35135300438047,1.34,9720.0
2015-09-16,11307,22326.060000000009,84502.359999999971,1219471.0300000003,107.85097992394094,2.61,4962.6
2015-09-17,7881,18693.930000000004,70755.450000000041,1034101.4399999998,131.21449562238305,1.73,19440.0
2015-09-18,36,77.400000000000034,292.95000000000005,4569.33,126.92583333333333,19.53,407.04
2015-09-21,10408,26623.979999999996,100772.68999999997,1472361.0200000007,141.464356264412,2.61,15984.0
2015-09-22,10251,22455.240000000005,84999.750000000015,1155461.1600000004,112.71692127597311,1.34,8997.0
2015-09-23,10496,25781.33,97583.810000000041,1369871.68,130.5136890243902,1.8,11579.4
2015-09-24,7496,17602.150000000012,66623.099999999991,976726.0399999998,130.29963180362859,2.61,14887.8
2015-09-25,116,100.27000000000001,379.29,6050.4000000000015,52.158620689655173,4.95,323.28
2015-09-28,11017,29557.249999999978,111875.49999999999,1645347.5199999998,149.34623944812557,2.64,18360.0
2015-09-29,11217,26592.499999999989,100656.01000000004,1346297.12,120.02292235000448,1.5,9720.0
2015-09-30,11951,25858.929999999993,97878.47000000003,1435613.5899999999,120.12497615262319,1.7,11579.4
2015-10-01,8087,27705.720000000008,104868.89000000004,1619710.48,200.28570298009134,1.73,65340.0
2015-10-02,34,68.010000000000048,257.35,5186.54,152.54529411764707,8.88,1017.6
2015-10-05,10539,31383.49,118786.96000000005,1681203.0899999999,159.52206945630516,1.8,10852.8
2015-10-06,11177,31723.030000000006,120081.20000000003,1572074.5199999998,140.65263666457912,1.5,13233.6
2015-10-07,11535,28781.699999999983,108939.67000000003,1561224.52,135.3467290853923,1.8,13500.0
2015-10-08,7587,21522.920000000006,81463.06,1221182.57,160.95723869777251,1.34,15854.4
2015-10-12,11621,33080.749999999978,125210.62000000004,1946626.610000001,167.50938903708808,1.58,42940.8
2015-10-13,11479,29598.119999999995,112034.27,1633405.9099999997,142.29513982054198,1.34,17280.0
2015-10-14,12487,31434.429999999993,118977.63999999998,1852181.7099999997,148.32879875070071,1.34,19084.8
2015-10-15,8110,21330.330000000009,80732.390000000072,1262658.3400000003,155.69153390875462,1.5,18196.2
2015-10-19,10933,30839.959999999995,116729.55999999995,1698777.8800000001,155.38076282813495,2.25,24813.0
2015-10-20,11379,31137.759999999991,117863.51000000001,1607045.3799999992,141.22905176201783,2.34,19818.0
2015-10-21,11366,27510.300000000014,104127.05999999995,1513646.2500000005,133.17316998064408,1.46,10682.4
2015-10-22,7540,19316.06,73111.599999999977,1101736.6699999997,146.11892175066305,1.7,17010.0
2015-10-26,10429,27940.839999999997,105756.08999999998,1536830.01,147.36120529293316,1.8,15984.0
2015-10-27,11082,25984.659999999993,98357.69,1396452.2499999993,126.01085092943511,2.61,13500.0
2015-10-28,11166,27383.469999999994,103648.28999999998,1470821.2500000005,131.72319989253086,1.46,13500.0
2015-10-29,7908,22001.600000000006,83274.549999999988,1232219.8500000006,155.81940440060694,1.7,17087.52
2015-10-30,1,8.32,31.5,264.24,264.24,264.24,264.24
2015-11-02,11069,27615.689999999991,104521.38999999996,1610574.3399999989,145.5031475291355,1.97,28690.2
2015-11-03,11037,23207.789999999997,87845.499999999985,1234313.7500000007,111.83417142339403,1.34,10344.0
2015-11-04,12009,24771.770000000011,93762.360000000044,1444461.8100000008,120.28160629527852,1.8,17214.12
2015-11-05,7696,18649.530000000006,70584.830000000031,1048052.4699999999,136.18145400207897,1.7,16202.88
2015-11-09,10956,28213.929999999986,106791.14999999992,1644053.06,150.059607520993,1.73,24960.0
2015-11-10,11110,26221.439999999988,99257.009999999966,1411690.2700000005,127.06483078307825,2.61,16200.0
2015-11-11,10245,24682.989999999998,93424.290000000037,1397286.4099999997,136.38715568570029,1.5,8638.2
2015-11-12,8326,20113.240000000009,76130.569999999992,1144243.9300000002,137.43021018496279,1.5,13233.6
2015-11-16,11831,27775.129999999997,105126.85,1602469.78,135.44668920632245,1.34,16202.88
2015-11-17,11599,23886.929999999986,90415.38,1258836.0199999991,108.5297025605656,1.97,4536.0
2015-11-18,13294,33487.539999999986,126751.21,1982523.6800000006,149.12920716112527,1.34,29327.76
2015-11-19,8234,22495.420000000009,85143.86000000003,1265565.1599999995,153.69992227350022,1.73,17820.0
2015-11-20,7880,23348.399999999994,88375.250000000015,1406158.75,178.4465418781727,1.97,25914.6
2015-11-21,7954,18219.720000000012,68966.24,958084.85999999964,120.45321347749557,1.5,16329.6
2015-11-23,9784,21746.770000000004,82312.329999999987,1261884.1199999994,128.97425592804575,1.34,14887.8
2015-11-24,7654,17127.55000000001,64826.929999999986,1009775.7300000001,131.92784557094325,2.61,13500.0
2015-11-25,973,1301.7799999999997,4925.8499999999995,85415.440000000031,87.78565262076053,2.57,1709.4
2015-11-30,14686,33635.539999999957,127304.09999999996,1953325.48,133.00595669344952,2.63,19972.8
2015-12-01,15588,36100.039999999943,136641.08,1990001.5599999991,127.66240441365144,2.57,13500.0
2015-12-02,13979,28905.040000000005,109405.67999999996,1699203.3399999989,121.55399814006728,1.8,9450.0
2015-12-03,9579,24918.980000000007,94311.290000000008,1496925.6899999997,156.27160350767289,1.58,13233.6
2015-12-04,66,113.43000000000002,429.65000000000003,5208.8500000000013,78.9219696969697,17.24,537.48
2015-12-07,11920,30785.659999999985,116522.62000000001,1893163.1300000001,158.82241023489934,2.94,32184.0
2015-12-08,12384,27052.999999999978,102399.88999999996,1457864.8199999994,117.72164244186048,1.5,20250.0
2015-12-09,12830,29411.229999999996,111322.6299999999,1774018.9799999995,138.2711597817615,1.34,23158.8
2015-12-10,8521,23228.429999999997,87917.420000000042,1378871.8299999996,161.82042365919494,1.73,17820.0
2015-12-14,12409,30170.249999999989,114193.42000000001,1801538.9100000006,145.18002337013453,1.58,17820.0
2015-12-15,13758,29045.26999999999,109941.54000000002,1628488.8800000006,118.366687018462,1.34,13500.0
2015-12-16,12819,27253.369999999992,103152.69999999997,1619874.959999999,126.36515796864023,1.34,12818.88
2015-12-17,9056,23154.87000000001,87638.15,1336313.6700000002,147.56113847173143,1.7,16202.88
2015-12-18,9941,24515.780000000006,92793.619999999952,1407056.0100000002,141.5406910773564,2.68,17164.8
2015-12-21,13013,29980.149999999976,113478.71999999996,1682710.22,129.30993775455309,2.34,16838.79
2015-12-22,13937,30737.18,116340.43,1868452.4800000002,134.0641802396498,1.34,13500.0
2015-12-23,9018,22133.819999999982,83772.290000000052,1348003.29,149.47918496340648,1.34,54588.6
2015-12-24,204,231.22000000000008,874.67,18752.999999999996,91.92647058823529,6.24,1628.4
2015-12-26,13597,30080.03999999999,113849.83999999991,1778571.2799999991,130.80615429874231,1.34,15549.48
2015-12-28,14603,27715.099999999969,104898.87999999999,1594419.8400000003,109.18440320482094,2.57,8991.0
2015-12-29,14077,25588.659999999985,96850.930000000022,1565417.9999999986,111.20394970519293,1.34,13500.0
2015-12-30,9110,21385.54,80940.530000000028,1314665.7199999995,144.3101778265642,2.61,16202.88
2015-12-31,190,317.75999999999993,1202.39,23613.450000000004,124.28131578947367,5.07,6226.08
2016-01-04,13251,27766.629999999986,105091.13,1594658.2299999988,120.34248207682441,2.94,11635.8
2016-01-05,11841,22001.92,83279.260000000038,1174987.469999999,99.230425639726391,1.7,8997.0
2016-01-06,11539,21586.770000000004,81703.23000000001,1215470.8800000004,105.33589392495018,1.7,5670.0
2016-01-07,8382,18330.840000000004,69379.41,1042350.3799999999,124.35580768313052,2.61,17820.0
2016-01-11,10151,22322.910000000014,84492.17,1233572.2699999993,121.52224115850656,1.58,17010.0
2016-01-12,10107,20873.840000000004,79014.3,1053016.8999999997,104.18689027406748,2.34,7367.1
2016-01-13,10226,20163.120000000017,76320.000000000015,1106050.7100000004,108.16064052415412,1.34,7560.0
2016-01-14,6842,15884.0,60120.270000000026,878231.25999999978,128.35885121309562,1.7,8981.28
2016-01-15,6070,17210.850000000009,65148.249999999985,1010663.7199999999,166.50143657331137,2.94,32184.0
2016-01-19,10303,20297.409999999996,76832.830000000016,1062818.2000000004,103.15618751819858,2.34,24304.32
2016-01-20,10635,21525.010000000009,81473.05,1186966.9900000009,111.60949600376114,1.8,19916.04
2016-01-21,7114,16026.340000000007,60659.719999999994,890906.18999999971,125.23280714084905,1.56,4962.6
2016-01-25,13152,29361.259999999984,111126.57000000002,1629805.0599999989,123.9207010340633,1.8,19972.8
2016-01-26,11015,24599.98000000001,93114.300000000017,1313079.98,119.20835043123013,1.58,16023.6
2016-01-27,11177,25350.949999999993,95954.369999999952,1433498.85,128.25434821508452,2.94,16023.6
2016-01-28,7278,20673.200000000008,78248.57,1191978.2700000003,163.77827287716411,1.73,16192.8
2016-02-01,10963,31374.539999999983,118755.29999999996,1667068.9800000002,152.06321079996354,2.94,17010.0
2016-02-02,11388,31292.809999999976,118452.83999999998,1483907.6500000001,130.30450035124696,1.7,8958.0
2016-02-03,11421,28448.72,107681.16,1432550.8400000008,125.43129673408632,1.34,9720.0
2016-02-04,7555,21377.720000000012,80914.33,1120044.4,148.25207147584379,1.7,13233.6
2016-02-08,10941,28931.55,109507.59000000005,1534156.38,140.22085549766922,2.61,16542.0
2016-02-09,10247,23985.78,90793.09,1200080.07,117.11526007611982,2.57,17916.0
2016-02-10,11260,26697.729999999996,101053.75000000006,1423229.9000000001,126.39697158081702,1.34,8958.0
2016-02-11,7579,19682.589999999993,74498.500000000044,1072858.2800000003,141.55670668953684,1.7,16542.0
2016-02-12,2,18.23,69.0,932.40000000000009,466.20000000000005,352.8,579.6
2016-02-15,10248,26004.169999999995,98424.449999999983,1416190.8900000006,138.19192915690871,1.34,19440.0
2016-02-16,11099,27418.999999999982,103792.67000000003,1334043.06,120.19488782773223,1.97,17916.0
2016-02-17,11201,29705.67,112439.08000000002,1543665.9500000002,137.81501205249532,1.7,17378.52
2016-02-18,7571,18831.910000000011,71277.550000000017,1048587.31,138.50050323603222,1.34,19440.0
2016-02-19,1,0.2,0.75,40.64,40.64,40.64,40.64
2016-02-22,11004,28071.819999999992,106253.45,1489320.9900000005,135.34360141766632,1.58,17378.52
2016-02-23,10703,23461.149999999991,88808.770000000033,1166548.4900000002,108.99266467345603,2.61,12684.36
2016-02-24,10987,23780.829999999998,90010.819999999978,1313995.9100000004,119.5955137890234,2.57,11739.6
2016-02-25,7906,21820.86,82592.8,1208505.2000000007,152.85924614217046,1.73,36616.8
2016-02-29,10537,24513.519999999997,92783.92,1346115.1400000004,127.75127076017843,1.97,17820.0
2016-03-01,10710,21785.150000000005,82463.409999999989,1156289.1800000006,107.9635088702148,2.34,5670.0
2016-03-02,10872,21211.800000000021,80285.67,1244331.7400000002,114.45288263428989,1.34,9720.0
2016-03-03,8065,18984.550000000003,71853.169999999984,1063212.98,131.8304996900186,1.7,16542.0
2016-03-04,8,33.32,126.0,4516.92,564.615,101.7,900.0
2016-03-07,11218,29010.34999999998,109805.17000000001,1700833.12,151.61643073631669,1.7,20155.8
2016-03-08,11064,21982.590000000018,83211.39,1164134.2900000003,105.21821131597977,1.34,5394.6
2016-03-09,11949,25676.39999999998,97185.75,1519300.5000000007,127.14875721817724,1.34,16542.0
2016-03-10,7899,19729.45,74674.949999999983,1133863.9700000002,143.54525509558175,2.63,18196.2
2016-03-11,2,14.74,55.8,668.88,334.44,331.92,336.96
2016-03-14,11278,24994.439999999988,94604.059999999969,1450750.9100000001,128.63547703493518,1.34,19440.0
2016-03-15,11271,21159.21999999999,80094.41,1126707.1899999997,99.9651486114808,1.7,6750.0
2016-03-16,11086,21913.030000000002,82941.790000000037,1239363.1199999992,111.79533826447772,1.5,6228.0
2016-03-17,7612,20401.590000000007,77220.900000000009,1136362.6699999997,149.28568970047297,2.68,17820.0
2016-03-21,11695,27741.85999999999,105005.68,1543921.2899999991,132.01550149636594,1.46,16542.0
2016-03-22,11279,24230.540000000015,91720.63999999997,1297912.74,115.07338771167659,1.8,16542.0
2016-03-23,10640,22652.9,85743.299999999959,1278808.45,120.18876409774447,1.73,16542.0
2016-03-24,7411,18869.429999999997,71420.9,1070251.4199999997,144.41390095803541,2.34,16542.0
2016-03-25,4,21.39,81.0,3198.3,799.575,373.5,1125.0
2016-03-28,11237,25164.03,95246.189999999988,1368181.629999999,121.75684168372339,2.61,10391.7
